filename	label	start_span	end_span	span	code	semantic_rel
es-S0376-78922015000200009-1	ENFERMEDAD	817	839	metástasis de melanoma	443493003	EXACT
es-S0376-78922015000200009-1	ENFERMEDAD	249	261	cancerofobia	34563004	EXACT
es-S0376-78922015000200009-1	ENFERMEDAD	293	310	neoplasia de mama	126926005	EXACT
es-S0376-78922015000200009-1	ENFERMEDAD	551	571	adenopatías axilares	127189005	EXACT
es-S0376-78922015000200009-1	ENFERMEDAD	488	502	cáncer de mama	254837009	EXACT
es-S0376-78922015000200009-1	ENFERMEDAD	1884	1890	lesión	417163006	EXACT
es-S0376-78922015000200009-1	ENFERMEDAD	974	991	patología tumoral	55342001	EXACT
es-S0376-78922015000200009-1	ENFERMEDAD	1618	1647	hiperplasia linfoide reactiva	128863005	NARROW
es-S1130-01082009000700012-1	ENFERMEDAD	1143	1154	apendagitis	14720231000119109	EXACT
es-S1130-01082009000700012-1	ENFERMEDAD	1159	1180	apendagitis epiploica	14720231000119109	EXACT
es-S1130-01082009000700012-1	ENFERMEDAD	630	650	diverticulitis aguda	307496006	NARROW
es-S1130-01082009000700012-1	ENFERMEDAD	821	845	diverticulosis sigmoidea	427910000	EXACT
es-S1130-01082009000700012-1	ENFERMEDAD	860	874	diverticulitis	307496006	EXACT
es-S1130-01082009000700012-1	ENFERMEDAD	1058	1096	apendagitis aguda secundaria a torsión	14720231000119109+51877002	COMPOSITE
es-S1139-76322014000400007-1	ENFERMEDAD	2573	2589	absceso de psoas	266463007	EXACT
es-S1139-76322014000400007-1	ENFERMEDAD	2656	2683	absceso en el músculo psoas	266463007	EXACT
es-S1139-76322014000400007-1	ENFERMEDAD	249	268	sinovitis de cadera	202926002	EXACT
es-S1139-76322014000400007-1	ENFERMEDAD	2698	2735	osteomielitis del cuerpo vertebral L4	203241002	NARROW
es-S1139-76322014000400007-1	ENFERMEDAD	1297	1308	pediculosis	20848007	EXACT
es-S1139-76322014000400007-1	ENFERMEDAD	2788	2815	absceso del cuero cabelludo	31399009	EXACT
es-S1139-76322014000400007-1	ENFERMEDAD	676	740	lesiones cutáneas, una en el glúteo y otra en el cuero cabelludo	95324001	NARROW
es-S1139-76322014000400007-1	ENFERMEDAD	2215	2239	Enfermedades Infecciosas	394807007	EXACT
es-S1139-76322014000400007-1	ENFERMEDAD	1315	1366	lesión nodular, inflamada, ambas en cuero cabelludo	871000119100	NARROW
es-S0210-48062004000500011-1	ENFERMEDAD	1084	1128	infoma no-hodking B primario renal tipo MALT	445269007	NARROW
es-S0210-48062004000500011-1	ENFERMEDAD	918	943	gammapatía monoclonal IgM	285426000	NARROW
es-S0210-48062004000500011-1	ENFERMEDAD	332	336	EPOC	13645005	EXACT
es-S0210-48062004000500011-1	ENFERMEDAD	338	341	HTA	38341003	EXACT
es-S0210-48062004000500011-1	ENFERMEDAD	344	358	ulcus duodenal	51868009	EXACT
es-S0210-48062004000500011-1	ENFERMEDAD	363	381	estenosis pilórica	367403001	EXACT
es-S0210-48062004000500011-1	ENFERMEDAD	466	576	lesión infiltrante que interesa los 2/3 superiores del riñón izquierdo con afectación del espacio pericapsular	126880001	NARROW
es-S0210-48062004000500011-1	ENFERMEDAD	1130	1167	tumor linfoide asociado a las mucosas	277622004	EXACT
es-S0210-48062004000500011-1	ENFERMEDAD	95	156	insuficiencia renal crónica secundaria a nefroangioesclerosis	49220004	EXACT
es-S0210-48062004000500011-1	ENFERMEDAD	970	981	mieloma IgM	109989006	NARROW
es-S0210-48062004000500011-1	ENFERMEDAD	656	685	gammapatía monoclonal con IgM	285426000	NARROW
es-S0210-48062004000500011-1	ENFERMEDAD	848	864	lesiones líticas	43944003	EXACT
es-S0210-48062004000500011-1	ENFERMEDAD	1638	1660	lesiones inflamatorias	708039003	EXACT
es-S0365-66912006000600010-1	ENFERMEDAD	324	342	crisis epilépticas	84757009	EXACT
es-S0365-66912006000600010-1	ENFERMEDAD	1079	1106	fenómeno tóxico por Topamax	62014003	NARROW
es-S0365-66912006000600010-1	ENFERMEDAD	794	838	hemianopsia homónima izquierda no congruente	55634009	NARROW
es-S0365-66912008000700011-1	ENFERMEDAD	39	48	chalazión	1482004	EXACT
es-S0365-66912008000700011-1	ENFERMEDAD	51	61	blefaritis	41446000	EXACT
es-S0365-66912008000700011-1	ENFERMEDAD	945	955	metástasis	128462008	EXACT
es-S0365-66912008000700011-1	ENFERMEDAD	1015	1026	adenopatías	30746006	EXACT
es-S0365-66912008000700011-1	ENFERMEDAD	529	552	adenopatía preauricular	127078001	EXACT
es-S0365-66912008000700011-1	ENFERMEDAD	1208	1230	insuficiencia cardíaca	84114007	EXACT
es-S0365-66912008000700011-1	ENFERMEDAD	641	668	carcinoma sebáceo palpebral	1145245004	EXACT
es-S0365-66912008000700011-1	ENFERMEDAD	385	394	madarosis	34887006	EXACT
es-S0365-66912008000700011-1	ENFERMEDAD	606	612	lesión	417163006	EXACT
es-S0365-66912008000700011-1	ENFERMEDAD	821	838	infiltración ósea	94222008	EXACT
es-S1130-01082005001000014-1	ENFERMEDAD	137	163	adenocarcinoma de próstata	399490008	EXACT
es-S1130-01082005001000014-1	ENFERMEDAD	3490	3508	enteritis actínica	73817000	EXACT
es-S1130-01082005001000014-1	ENFERMEDAD	2576	2594	enteritis actínica	73817000	EXACT
es-S1130-01082005001000014-1	ENFERMEDAD	1025	1040	hipoalbuminemia	119247004	EXACT
es-S1130-01082005001000014-1	ENFERMEDAD	1833	1849	colitis actínica	55809007	EXACT
es-S1130-01082005001000014-1	ENFERMEDAD	720	731	adenopatías	30746006	EXACT
es-S1130-01082005001000014-1	ENFERMEDAD	2037	2048	adenopatías	30746006	EXACT
es-S1130-01082005001000014-1	ENFERMEDAD	1091	1103	malabsorción	32230006	EXACT
es-S0210-48062009000900017-1	ENFERMEDAD	822	830	orquitis	29077001	EXACT
es-S0210-48062009000900017-1	ENFERMEDAD	2144	2173	MLP testicular y epididimaria	716766007	NARROW
es-S0210-48062009000900017-1	ENFERMEDAD	49	69	retraso mental grave	40700009	EXACT
es-S0210-48062009000900017-1	ENFERMEDAD	72	106	sordomudez secundaria a meningitis	698614006+7180009	COMPOSITE
es-S0210-48062009000900017-1	ENFERMEDAD	96	106	meningitis	7180009	EXACT
es-S0210-48062009000900017-1	ENFERMEDAD	1075	1095	neoplasia testicular	126900000	EXACT
es-S0210-48062009000900017-1	ENFERMEDAD	1577	1597	hipoespermatogénesis	713919009	EXACT
es-S0210-48062009000900017-1	ENFERMEDAD	751	770	cavidades quísticas	367643001	EXACT
es-S0210-48062009000900017-1	ENFERMEDAD	1664	1692	proceso inflamatorio crónico	84499006	EXACT
es-S0378-48352005000900005-1	ENFERMEDAD	118	150	carcinoma lobulillar infiltrante	278054005	NARROW
es-S0378-48352005000900005-1	ENFERMEDAD	175	189	tumor primario	372087000	EXACT
es-S0378-48352005000900005-1	ENFERMEDAD	211	277	axila se aislaron 14 ganglios, 4 de ellos infiltrados por el tumor	127189005	NARROW
es-S0378-48352005000900005-1	ENFERMEDAD	665	717	adenocarcinoma difuso con células en anillo de sello	87737001	EXACT
es-S0378-48352005000900005-1	ENFERMEDAD	791	798	ascitis	389026000	EXACT
es-S0378-48352005000900005-1	ENFERMEDAD	805	823	neoplasia gástrica	126824007	EXACT
es-S0378-48352005000900005-1	ENFERMEDAD	875	908	infiltraba la cabeza del páncreas	94325008	EXACT
es-S0378-48352005000900005-1	ENFERMEDAD	962	1001	invasión por células en anillo de sello	87737001	NARROW
es-S0378-48352005000900005-1	ENFERMEDAD	1185	1201	metástasis óseas	94222008	EXACT
es-S1137-66272014000300015-1	ENFERMEDAD	1170	1185	leve hemorragia	50960005	NARROW
es-S1137-66272014000300015-1	ENFERMEDAD	794	822	carcinoma ductal infiltrante	408643008	EXACT
es-S1137-66272014000300015-1	ENFERMEDAD	64	74	exfumadora	8517006	EXACT
es-S1137-66272014000300015-1	ENFERMEDAD	230	250	adenopatías axilares	127189005	EXACT
es-S1137-66272014000300015-1	ENFERMEDAD	1378	1395	linforrea quilosa	79709007	EXACT
es-S1137-66272014000300015-1	ENFERMEDAD	333	401	carcinoma ductal infiltrante de mama izquierda con afectación axilar	408643008+94181007	COMPOSITE
es-S1137-66272014000300015-1	ENFERMEDAD	1089	1128	metástasis en 1/ 19 ganglios linfáticos	94392001	EXACT
es-S1137-66272014000300015-1	ENFERMEDAD	140	154	Cáncer de Mama	254837009	EXACT
es-S0210-48062004000300007-1	ENFERMEDAD	46	65	artritis reumatoide	69896004	EXACT
es-S0210-48062004000300007-1	ENFERMEDAD	134	151	diarreico crónico	236071009	EXACT
es-S0210-48062004000300007-1	ENFERMEDAD	309	354	perforación iatrogénica del colon descendente	50257008	NARROW
es-S0210-48062004000300007-1	ENFERMEDAD	2659	2672	tumor vesical	126885006	EXACT
es-S0210-48062004000300007-1	ENFERMEDAD	443	465	perforación intestinal	56905009	EXACT
es-S0210-48062004000300007-1	ENFERMEDAD	1120	1131	anemización	271737000	EXACT
es-S0210-48062004000300007-1	ENFERMEDAD	3425	3455	amiloidosis vesical secundaria	281034005	NARROW
es-S0210-48062004000300007-1	ENFERMEDAD	2247	2285	patología del tracto urinario superior	41368006	NARROW
es-S0210-48062004000300007-1	ENFERMEDAD	2475	2481	lesión	417163006	EXACT
es-S0210-48062004000300007-1	ENFERMEDAD	2726	2732	lesión	417163006	EXACT
es-S0211-69952015000100013-1	ENFERMEDAD	24	27	HTA	38341003	EXACT
es-S0211-69952015000100013-1	ENFERMEDAD	2214	2242	HTA secundaria a tumor renal	367821000119106	NARROW
es-S0211-69952015000100013-1	ENFERMEDAD	783	786	HTA	38341003	EXACT
es-S0211-69952015000100013-1	ENFERMEDAD	2332	2335	HTA	38341003	EXACT
es-S0211-69952015000100013-1	ENFERMEDAD	159	172	hipopotasemia	43339004	EXACT
es-S0211-69952015000100013-1	ENFERMEDAD	193	207	HTA secundaria	31992008	EXACT
es-S0211-69952015000100013-1	ENFERMEDAD	925	938	hipopotasemia	43339004	EXACT
es-S0211-69952015000100013-1	ENFERMEDAD	1726	1737	hipokalemia	43339004	EXACT
es-S0211-69952015000100013-1	ENFERMEDAD	1340	1355	aborto retenido	371374003	EXACT
es-S0211-69952015000100013-1	ENFERMEDAD	3641	3675	tumor de células yuxtaglomerulares	307618001	EXACT
es-S0211-69952015000100013-1	ENFERMEDAD	1143	1157	angiomiolipoma	19929002	EXACT
es-S0211-69952015000100013-1	ENFERMEDAD	3677	3680	TCY	307618001	EXACT
es-S0211-69952015000100013-1	ENFERMEDAD	2672	2686	lesión tumoral	55342001	EXACT
es-S0211-69952015000100013-1	ENFERMEDAD	2554	2559	tumor	55342001	EXACT
es-S2254-28842014000300010-1	ENFERMEDAD	37	58	hipertensión arterial	38341003	EXACT
es-S2254-28842014000300010-1	ENFERMEDAD	61	71	dislipemia	370992007	EXACT
es-S2254-28842014000300010-1	ENFERMEDAD	86	107	cardiopatía isquémica	194828000	EXACT
es-S2254-28842014000300010-1	ENFERMEDAD	110	145	infarto agudo de miocardio inferior	73795002	EXACT
es-S2254-28842014000300010-1	ENFERMEDAD	155	178	arteriopatía periférica	399957001	EXACT
es-S2254-28842014000300010-1	ENFERMEDAD	249	320	isquemia aguda de extremidad inferior izquierda por oclusión de by-pass	306847001+233961000	COMPOSITE
es-S2254-28842014000300010-1	ENFERMEDAD	1902	1927	espondilodiscitis D10-D11	203241002	NARROW
es-S2254-28842014000300010-1	ENFERMEDAD	1942	1963	absceso paravertebral	405562002	NARROW
es-S2254-28842014000300010-1	ENFERMEDAD	447	474	Insuficiencia renal crónica	90688005	EXACT
es-S2254-28842014000300010-1	ENFERMEDAD	501	520	nefroangiosclerosis	473392002	EXACT
es-S0376-78922009000200008-2	ENFERMEDAD	62	80	extrofia de cloaca	20815007	EXACT
es-S0376-78922009000200008-2	ENFERMEDAD	206	249	fístulas y cicatrices en la pared abdominal	197263009+300398009	COMPOSITE
es-S0376-78922009000200008-2	ENFERMEDAD	1095	1112	defecto abdominal	363024001	NARROW
es-S0210-48062005001000013-1	ENFERMEDAD	31	42	hepatitis B	66071002	EXACT
es-S0210-48062005001000013-1	ENFERMEDAD	1890	1912	fibroadenoma del uraco	126893006	NARROW
es-S0210-48062005001000013-1	ENFERMEDAD	2067	2097	tumor morfológicamente benigno	55342001	NARROW
es-S0210-48062005001000013-1	ENFERMEDAD	2628	2651	tumor epitelial maligno	68453008	EXACT
es-S0210-48062005001000013-1	ENFERMEDAD	3264	3269	tumor	55342001	EXACT
es-S0210-48062005001000013-1	ENFERMEDAD	3852	3875	tumor fibroso solitario	128736003	EXACT
es-S0210-48062005001000013-1	ENFERMEDAD	281	296	visceromegalias	28543008	EXACT
es-S0210-48062005001000013-1	ENFERMEDAD	2202	2207	tumor	55342001	EXACT
es-S0212-71992003000500006-1	ENFERMEDAD	1502	1513	adenopatías	30746006	EXACT
es-S0212-71992003000500006-1	ENFERMEDAD	516	561	adenopatías en ambas cadenas laterocervicales	127087005	NARROW
es-S0212-71992003000500006-1	ENFERMEDAD	915	937	hipergammaglobulinemia	127388009	EXACT
es-S0212-71992003000500006-1	ENFERMEDAD	661	672	adenopatías	30746006	EXACT
es-S0212-71992003000500006-1	ENFERMEDAD	719	724	bocio	3716002	EXACT
es-S0212-71992003000500006-1	ENFERMEDAD	1739	1793	Linfadenitis necrotizante histiocitaria no linfocítica	127217009	EXACT
es-S0212-71992003000500006-1	ENFERMEDAD	2119	2184	tiroiditis subaguda linfocitaria asociada a enfermedad de Kikuchi	127217009+38727009	COMPOSITE
es-S0212-71992003000500006-1	ENFERMEDAD	2163	2184	enfermedad de Kikuchi	127217009	EXACT
es-S0212-71992003000500006-1	ENFERMEDAD	1796	1826	Enfermedad de Kikuchi-Fujimoto	127217009	EXACT
es-S0212-71992003000500006-1	ENFERMEDAD	1105	1109	lúes	76272004	EXACT
es-S0212-71992003000500006-1	ENFERMEDAD	325	365	ganglios en ambas zonas laterocervicales	127087005	NARROW
es-S0365-66912007000900014-1	ENFERMEDAD	2144	2191	infección reciente por el virus varicela zoster	309465005	EXACT
es-S0365-66912007000900014-1	ENFERMEDAD	51	59	varicela	38907003	EXACT
es-S0365-66912007000900014-1	ENFERMEDAD	635	643	vitritis	95802009	EXACT
es-S0365-66912007000900014-1	ENFERMEDAD	1334	1343	retinitis	399463004	EXACT
es-S0365-66912007000900014-1	ENFERMEDAD	662	671	retinitis	399463004	EXACT
es-S0365-66912007000900014-1	ENFERMEDAD	2001	2041	cicatrización de las lesiones retinianas	66485003	EXACT
es-S0365-66912007000900014-1	ENFERMEDAD	871	945	retinitis necrotizante en el área temporal asociado a vasculitis retiniana	399463004+77628002	COMPOSITE
es-S0365-66912007000900014-1	ENFERMEDAD	1479	1487	vitritis	95802009	EXACT
es-S0365-66912007000900014-1	ENFERMEDAD	925	945	vasculitis retiniana	77628002	EXACT
es-S0365-66912007000900014-1	ENFERMEDAD	1515	1524	retinitis	399463004	EXACT
es-S0365-66912007000900014-1	ENFERMEDAD	1225	1243	necrosis retiniana	29555009	NARROW
es-S1137-66272014000100021-1	ENFERMEDAD	2555	2571	hábito tabáquico	89765005	EXACT
es-S1137-66272014000100021-1	ENFERMEDAD	1011	1022	adenopatías	30746006	EXACT
es-S1137-66272014000100021-1	ENFERMEDAD	1026	1037	acropaquias	46922002	EXACT
es-S1137-66272014000100021-1	ENFERMEDAD	2448	2475	histiocitosis de Langerhans	234439008	EXACT
es-S1137-66272014000100021-1	ENFERMEDAD	161	178	alérgico al polen	300910009	EXACT
es-S1137-66272014000100021-1	ENFERMEDAD	1539	1567	lesiones cavitadas-quísticas	441457006	EXACT
es-S1137-66272014000100021-1	ENFERMEDAD	878	890	tuberculosos	56717001	EXACT
es-S1137-66272014000100021-1	ENFERMEDAD	132	155	alergias medicamentosas	416098002	EXACT
es-S1130-05582007000600006-1	ENFERMEDAD	2656	2691	hiperplasia angiofolicular linfoide	207036003	EXACT
es-S1130-05582007000600006-1	ENFERMEDAD	2694	2744	Enfermedad de Castleman, variante hialino-vascular	127213008	EXACT
es-S1130-05582007000600006-1	ENFERMEDAD	1082	1092	adenopatía	30746006	EXACT
es-S1130-05582007000600006-1	ENFERMEDAD	1220	1246	proceso linfoproliferativo	277466009	EXACT
es-S1130-05582007000600006-1	ENFERMEDAD	1248	1263	tumor neurógeno	55342001	NARROW
es-S1130-05582007000600006-1	ENFERMEDAD	1266	1283	tumor mesenquimal	55342001	NARROW
es-S1134-80462016000600005-3	ENFERMEDAD	23	51	neuralgia del nervio pudendo	427972000	EXACT
es-S1134-80462016000600005-3	ENFERMEDAD	69	136	lesión directa posterior a una resección trans-ureteral de próstata	12456005	NARROW
es-S1134-80462016000600005-3	ENFERMEDAD	740	749	depresión	394924000	EXACT
es-S1134-80462016000600005-3	ENFERMEDAD	752	765	ansiedad leve	70997004	EXACT
es-S1134-80462016000600005-3	ENFERMEDAD	984	998	fístula de LCR	230744007	EXACT
es-S1134-80462016000600005-3	ENFERMEDAD	1285	1298	ansiedad leve	70997004	EXACT
es-S1134-80462016000600005-3	ENFERMEDAD	1312	1321	depresión	394924000	EXACT
es-S1134-80462016000600005-3	ENFERMEDAD	699	708	depresión	394924000	EXACT
es-S1134-80462016000600005-3	ENFERMEDAD	1237	1246	depresión	394924000	EXACT
es-S1134-80462016000600005-3	ENFERMEDAD	23	136	neuralgia del nervio pudendo secundaria a una lesión directa posterior a una resección trans-ureteral de próstata	427972000+213267001	COMPOSITE
es-S1134-80462016000600005-3	ENFERMEDAD	154	234	dolor de características neuropáticas (quemazón, parestesias) en genital externo	247398009+77142006	COMPOSITE
es-S0210-48062003000900013-1	ENFERMEDAD	984	1002	retención de orina	267064002	EXACT
es-S0210-48062003000900013-1	ENFERMEDAD	125	148	infección urinaria baja	68566005	NARROW
es-S0210-48062003000900013-1	ENFERMEDAD	151	167	cólico nefrítico	7093002	EXACT
es-S0210-48062003000900013-1	ENFERMEDAD	2362	2376	adenocarcinoma	443961001	EXACT
es-S0210-48062003000900013-1	ENFERMEDAD	26	33	fumador	77176002	EXACT
es-S0210-48062003000900013-1	ENFERMEDAD	492	506	adenocarcinoma	443961001	EXACT
es-S0210-48062003000900013-1	ENFERMEDAD	585	599	patología ósea	76069003	EXACT
es-S0210-48062003000900013-1	ENFERMEDAD	1496	1570	uretra peneana repleta de formaciones mamelonadas de 0,5-1 cm, polipoideas	249300001	NARROW
es-S1132-62552015000100006-1	ENFERMEDAD	3885	3893	enfisema	87433001	EXACT
es-S1132-62552015000100006-1	ENFERMEDAD	1266	1293	cuadro de carácter alérgico	781474001	EXACT
es-S1132-62552015000100006-1	ENFERMEDAD	629	679	alergia a ácaros, gramíneas y epitelio de animales	232350006+418689008+300911008	COMPOSITE
es-S1132-62552015000100006-1	ENFERMEDAD	2852	2868	hábito tabáquico	89765005	EXACT
es-S1132-62552015000100006-1	ENFERMEDAD	4117	4155	Histiocitosis de células de Langerhans	65399007	EXACT
es-S1132-62552015000100006-1	ENFERMEDAD	681	689	Fumadora	77176002	EXACT
es-S1132-62552015000100006-1	ENFERMEDAD	2908	2923	Histiocitosis X	65399007	EXACT
es-S1132-62552015000100006-1	ENFERMEDAD	903	953	lesiones papulares, rosáceas en dedos de las manos	95324001	NARROW
es-S1132-62552015000100006-1	ENFERMEDAD	998	1014	Granuloma anular	65508009	EXACT
es-S1134-80462015000100006-1	ENFERMEDAD	779	797	neuritis herpética	282741006	EXACT
es-S1134-80462015000100006-1	ENFERMEDAD	1501	1536	efecto secundario a los analgésicos	292040004	EXACT
es-S1134-80462015000100006-1	ENFERMEDAD	368	471	lesiones eritematosas, vesiculares con distribución dermatómica en la piel de la región lumbar y glúteo	53788007	NARROW
es-S1134-80462015000100006-1	ENFERMEDAD	546	563	discopatía lumbar	443700006	EXACT
es-S1134-80462015000100006-1	ENFERMEDAD	565	586	hipertensión arterial	38341003	EXACT
es-S1134-80462015000100006-1	ENFERMEDAD	589	603	hipotiroidismo	40930008	EXACT
es-S1134-80462015000100006-1	ENFERMEDAD	1997	2017	edema pulmonar agudo	40541001	EXACT
es-S1134-80462015000100006-1	ENFERMEDAD	2024	2043	insuficiencia renal	723188008	EXACT
es-S1134-80462015000100006-1	ENFERMEDAD	660	676	enfermedad renal	90708001	EXACT
es-S1134-80462015000100006-1	ENFERMEDAD	2190	2209	acidosis metabólica	59455009	EXACT
es-S1134-80462015000100006-1	ENFERMEDAD	2246	2271	insuficiencia renal aguda	723189000	EXACT
es-S1134-80462015000100006-1	ENFERMEDAD	2246	2312	insuficiencia renal aguda secundaria a administración de aciclovir	236429004+372729009	COMPOSITE
es-S1134-80462015000100006-1	ENFERMEDAD	1457	1466	disartria	8011004	EXACT
es-S1134-80462015000100006-1	ENFERMEDAD	1435	1441	emesis	300359004	EXACT
es-S1134-80462009000800004-1	ENFERMEDAD	2227	2253	dolor del miembro fantasma	5771000119106	EXACT
es-S1134-80462009000800004-1	ENFERMEDAD	120	156	isquemia por arteriopatía periférica	233958001	EXACT
es-S1134-80462009000800004-1	ENFERMEDAD	427	452	dolor en miembro fantasma	59603003	EXACT
es-S1134-80462009000800004-1	ENFERMEDAD	2571	2580	deprimido	35489007	EXACT
es-S1134-80462009000800004-1	ENFERMEDAD	1545	1553	lesiones	157670007	EXACT
es-S1130-05582007000500003-1	ENFERMEDAD	353	466	lesión osteolítica bien delimitada de unos 2,5 cm de diámetro localizada a nivel de la rama ascendente mandibular	94403001	NARROW
es-S1130-05582007000500003-1	ENFERMEDAD	578	614	lesión metastásica de adenocarcinoma	4590003	EXACT
es-S1130-05582007000500003-1	ENFERMEDAD	974	996	adenopatías regionales	30746006	EXACT
es-S1130-05582007000500003-1	ENFERMEDAD	1182	1214	origen gástrico de la metástasis	94606003	EXACT
es-S1130-05582007000500003-1	ENFERMEDAD	512	518	lesión	417163006	EXACT
es-S0378-48352005000700007-2	ENFERMEDAD	74	90	Carcinoma pulmón	448993007	EXACT
es-S0378-48352005000700007-2	ENFERMEDAD	1170	1190	estesioneuroblastoma	422886007	EXACT
es-S0378-48352005000700007-2	ENFERMEDAD	92	101	Sinusitis	36971009	EXACT
es-S0378-48352005000700007-2	ENFERMEDAD	1774	1826	toxicidad máxima cutánea G1, mucosa G2 y orofaríngea	399119000	NARROW
es-S0378-48352005000700007-2	ENFERMEDAD	523	543	estesioneuroblastoma	422886007	EXACT
