filename	label	start_span	end_span	span
es-S1130-01082007000700011-2	ENFERMEDAD	829	895	carcinoma de célula pequeña tipo “oat-cell” ulcerado e infiltrante
es-S1130-01082007000700011-2	ENFERMEDAD	1047	1061	tumor primario
es-S1130-01082007000700011-2	ENFERMEDAD	1128	1137	neoplasia
es-S1130-01082007000700011-2	ENFERMEDAD	2047	2079	metástasis hepáticas bilobulares
es-S1130-01082007000700011-2	ENFERMEDAD	301	318	disfagia moderada
es-S1130-01082007000700011-2	ENFERMEDAD	759	800	lesión a nivel de tercio medio de esófago
es-S1137-66272012000300021-1	ENFERMEDAD	1509	1529	perforación duodenal
es-S1137-66272012000300021-1	ENFERMEDAD	756	771	íleo paralítico
es-S1137-66272012000300021-1	ENFERMEDAD	1231	1298	colección líquida con abundante gas de localización retroperitoneal
es-S1137-66272012000300021-1	ENFERMEDAD	259	285	adenocarcinoma de próstata
es-S1137-66272012000300021-1	ENFERMEDAD	1378	1392	neumoperitoneo
es-S1137-66272012000300021-1	ENFERMEDAD	1403	1417	diverticulosis
es-S1137-66272012000300021-1	ENFERMEDAD	1559	1576	cuadro infeccioso
es-S0210-48062009000400016-1	ENFERMEDAD	37	63	adenocarcinoma de próstata
es-S0210-48062009000400016-1	ENFERMEDAD	1095	1109	cuadro séptico
es-S0210-48062009000400016-1	ENFERMEDAD	2018	2039	fístula uretro-rectal
es-S0210-48062009000400016-1	ENFERMEDAD	2465	2483	Disfunción eréctil
es-S0210-48062009000400016-1	ENFERMEDAD	1183	1197	cuadro séptico
es-S0210-48062009000400016-1	ENFERMEDAD	1767	1788	fístula vésico-rectal
es-S0210-48062009000400016-1	ENFERMEDAD	1487	1503	fístula urinaria
es-S0210-48062009000400016-1	ENFERMEDAD	1220	1236	fístula urinaria
es-S0210-48062009000400016-1	ENFERMEDAD	1506	1564	necrosis grasa en el tercio distal de la herida quirúrgica
es-S0210-48062009000400016-1	ENFERMEDAD	1290	1320	infección de herida quirúrgica
es-S0210-48062009000400016-1	ENFERMEDAD	1868	1898	infección de herida quirúrgica
es-S0210-48062009000400016-1	ENFERMEDAD	288	314	Adenocarcinoma de próstata
es-S0210-48062009000400016-1	ENFERMEDAD	651	667	fístula urinaria
es-S0210-48062009000400016-1	ENFERMEDAD	691	702	peritonitis
es-S0210-48062009000400016-1	ENFERMEDAD	848	904	peritonitis fecaloidea secundaria a perforación en sigma
es-S0210-48062009000400016-1	ENFERMEDAD	884	904	perforación en sigma
es-S0210-48062009000400016-1	ENFERMEDAD	1576	1621	musculatura abdominal como fondo de la úlcera
es-S0210-48062009000400016-1	ENFERMEDAD	356	361	tumor
es-S0210-48062009000400016-1	ENFERMEDAD	1959	1994	persistencia del orificio fistuloso
es-S1130-05582014000400006-1	ENFERMEDAD	79	100	hipertensión arterial
es-S1130-05582014000400006-1	ENFERMEDAD	114	138	enfermedad renal crónica
es-S1130-05582014000400006-1	ENFERMEDAD	962	998	edentulismo parcial maxilomandibular
es-S1130-05582014000400006-1	ENFERMEDAD	1712	1728	angina de Ludwig
es-S1130-05582014000400006-1	ENFERMEDAD	1000	1043	enfermedad periodontal crónica generalizada
es-S1130-05582014000400006-1	ENFERMEDAD	1210	1221	glosoptosis
es-S1130-05582014000400006-1	ENFERMEDAD	284	292	disfagia
es-S1139-76322017000200007-1	ENFERMEDAD	551	602	conglomerado submandibular izquierdo de adenopatías
es-S1139-76322017000200007-1	ENFERMEDAD	1674	1694	adenitis tuberculosa
es-S1139-76322017000200007-1	ENFERMEDAD	118	155	adenopatías dolorosas submandibulares
es-S1139-76322017000200007-1	ENFERMEDAD	676	687	adenopatías
es-S1139-76322017000200007-1	ENFERMEDAD	1575	1614	linfadenitis granulomatosa necrotizante
es-S1139-76322017000200007-1	ENFERMEDAD	1850	1884	cultivo fue positivo para M. bovis
es-S1139-76322017000200007-1	ENFERMEDAD	2429	2447	proceso infeccioso
es-S1139-76322017000200007-1	ENFERMEDAD	1446	1456	adenopatía
es-S0465-546X2014000400012-1	ENFERMEDAD	70	94	Diabetes Mellitus tipo I
es-S0465-546X2014000400012-1	ENFERMEDAD	97	123	Síndrome de Túnel Carpiano
es-S0465-546X2014000400012-1	ENFERMEDAD	432	497	lesiones ampollosas en región dorsal de 4tº dedo de pie izquierdo
es-S0465-546X2014000400012-1	ENFERMEDAD	808	835	osteomielitis de la falange
es-S0465-546X2014000400012-1	ENFERMEDAD	1220	1226	lesión
es-S1130-05582015000300004-1	ENFERMEDAD	979	994	lesión quística
es-S1130-05582015000300004-1	ENFERMEDAD	2148	2163	lesión quística
es-S1130-05582015000300004-1	ENFERMEDAD	1406	1421	lesión quística
es-S1130-05582015000300004-1	ENFERMEDAD	2259	2265	quiste
es-S1130-05582015000300004-1	ENFERMEDAD	1765	1828	quiste sinovial por encima de la rama frontal del nervio facial
es-S1130-05582015000300004-1	ENFERMEDAD	345	375	hipertensión arterial esencial
es-S1130-05582015000300004-1	ENFERMEDAD	1861	1930	pedículo que comunica el quiste con la articulación temporomandibular
es-S1130-05582015000300004-1	ENFERMEDAD	1984	1990	herida
es-S0365-66912012000200005-1	ENFERMEDAD	1415	1547	sarcoidosis sistémica con afectación del sistema nervioso central, afectación del quiasma, nervio óptico, eje hipotálamo-hipofisario
es-S0365-66912012000200005-1	ENFERMEDAD	1178	1293	ganglios a nivel cervical, supraclaviculares bilaterales, axilares bilaterales y también a nivel torácico y pélvico
es-S0365-66912012000200005-1	ENFERMEDAD	1552	1571	panhipopituitarismo
es-S0365-66912012000200005-1	ENFERMEDAD	1573	1586	hipogonadismo
es-S0365-66912012000200005-1	ENFERMEDAD	1588	1602	hipocorticismo
es-S0365-66912012000200005-1	ENFERMEDAD	1310	1336	adenopatía profunda axilar
es-S0365-66912012000200005-1	ENFERMEDAD	1026	1036	granulomas
es-S0365-66912012000200005-1	ENFERMEDAD	1369	1380	sarcoidosis
es-S0365-66912012000200005-1	ENFERMEDAD	2065	2084	atrofia peripapilar
es-S0365-66912012000200005-1	ENFERMEDAD	2115	2143	atrofia peripapilar temporal
es-S0365-66912012000200005-1	ENFERMEDAD	132	155	hipofunción hipofisaria
es-S0365-66912012000200005-1	ENFERMEDAD	816	859	dilatación del ventrículo lateral izquierdo
es-S1130-05582015000300007-1	ENFERMEDAD	2278	2325	neoplasia benigna de origen mesenquimal tipo FN
es-S1130-05582015000300007-1	ENFERMEDAD	1063	1137	lesión firmemente adherida a la fascia del músculo frontal y al pericráneo
es-S1130-05582015000300007-1	ENFERMEDAD	900	945	región costal derecha fue informada de lipoma
es-S1130-05582015000300007-1	ENFERMEDAD	145	156	traumatismo
es-S1130-05582015000300007-1	ENFERMEDAD	1632	1646	lesión nodular
es-S1130-01082005001100014-1	ENFERMEDAD	29	39	hipertensa
es-S1130-01082005001100014-1	ENFERMEDAD	60	80	ulcus gastroduodenal
es-S1130-01082005001100014-1	ENFERMEDAD	454	489	lesión submucosa en fundus gástrico
es-S1130-01082005001100014-1	ENFERMEDAD	1563	1582	schwannoma gástrico
es-S1130-01082005001100014-1	ENFERMEDAD	158	165	melenas
es-S1130-01082005001100014-1	ENFERMEDAD	634	668	lesión submucosa gástrica ulcerada
es-S1130-01082005001100014-1	ENFERMEDAD	1019	1077	gástrica presentaba una excavación secundaria a una úlcera
es-S1130-01082005001100014-1	ENFERMEDAD	717	735	sangrado digestivo
es-S1130-01082005001100014-1	ENFERMEDAD	1119	1166	adenopatías perilesionales ni en tronco celiaco
es-S1130-01082005001100014-1	ENFERMEDAD	1209	1255	tumor gástrico submucoso estromal (tumor GIST)
es-S1130-01082005001100014-1	ENFERMEDAD	1244	1254	tumor GIST
es-S1130-01082005001100014-1	ENFERMEDAD	1377	1401	complicación hemorrágica
es-S1130-01082005001100014-1	ENFERMEDAD	535	545	ulceración
S0004-06142007000100011-1	ENFERMEDAD	102	125	trastornos en la visión
S0004-06142007000100011-1	ENFERMEDAD	390	422	enfermedad de transmisión sexual
S0004-06142007000100011-1	ENFERMEDAD	863	886	Aftosis oral recurrente
S0004-06142007000100011-1	ENFERMEDAD	900	907	uveítis
S0004-06142007000100011-1	ENFERMEDAD	1233	1253	enfermedad de Behcet
S0004-06142007000100011-1	ENFERMEDAD	64	99	lesiones aftosas orales recurrentes
S0004-06142007000100011-1	ENFERMEDAD	172	225	lesiones ulcerosas en región genital (pene y escroto)
S0004-06142007000100011-1	ENFERMEDAD	526	534	lesiones
S0004-06142007000100011-1	ENFERMEDAD	663	677	lesión tumoral
S0004-06142007000100011-1	ENFERMEDAD	934	951	Úlceras genitales
S0004-06142007000100011-1	ENFERMEDAD	119	146	visión (pérdida progresiva)
S0004-06142007000100011-1	ENFERMEDAD	726	752	pérdida de la visión total
S0004-06142007000100011-1	ENFERMEDAD	909	929	pérdida de la visión
S0004-06142007000100011-1	ENFERMEDAD	1139	1173	pústula sobre una base eritematosa
es-S0365-66912006000400010-1	ENFERMEDAD	219	229	anhidrosis
es-S0365-66912006000400010-1	ENFERMEDAD	312	329	ausencia de cejas
es-S0365-66912006000400010-1	ENFERMEDAD	332	341	madarosis
es-S0365-66912006000400010-1	ENFERMEDAD	525	561	neovascularización corneal bilateral
es-S0365-66912006000400010-1	ENFERMEDAD	649	689	queratopatía punteada superficial difusa
es-S0365-66912006000400010-1	ENFERMEDAD	1182	1196	queratoeritema
es-S0365-66912006000400010-1	ENFERMEDAD	1199	1221	sordera neurosensorial
es-S0365-66912006000400010-1	ENFERMEDAD	1259	1271	síndrome KID
es-S0365-66912006000400010-1	ENFERMEDAD	1446	1458	síndrome KID
es-S0365-66912006000400010-1	ENFERMEDAD	247	282	lesiones cutáneas hiperqueratósicas
es-S0365-66912006000400010-1	ENFERMEDAD	134	149	sequedad ocular
es-S0365-66912006000400010-1	ENFERMEDAD	231	245	piosis cutánea
es-S0365-66912006000400010-1	ENFERMEDAD	284	310	pérdida de cuero cabelludo
es-S0365-66912006000400010-1	ENFERMEDAD	188	217	sequedad cutánea generalizada
es-S0365-66912010000300005-1	ENFERMEDAD	174	186	hipertensión
es-S0365-66912010000300005-1	ENFERMEDAD	189	199	dislipemia
es-S0365-66912010000300005-1	ENFERMEDAD	1606	1629	hemorragia subretiniana
es-S0365-66912010000300005-1	ENFERMEDAD	768	799	subretiniana de esta hemorragia
es-S0365-66912010000300005-1	ENFERMEDAD	216	234	bronquitis crónica
es-S0365-66912010000300005-1	ENFERMEDAD	240	271	accidente isquémico transitorio
es-S0365-66912010000300005-1	ENFERMEDAD	1464	1491	sangre en el ámbito macular
es-S0365-66912010000300005-1	ENFERMEDAD	1953	1963	hemovítreo
es-S0365-66912010000300005-1	ENFERMEDAD	1716	1732	DMAE hemorrágica
es-S0365-66912010000300005-1	ENFERMEDAD	911	931	membrana neovascular
es-S0365-66912010000300005-1	ENFERMEDAD	933	936	MNV
es-S0365-66912010000300005-1	ENFERMEDAD	577	600	hemorragia subretiniana
es-S0365-66912010000300005-1	ENFERMEDAD	439	463	defecto pupilar aferente
es-S0004-06142009000100012-1	ENFERMEDAD	77	108	hiperplasia benigna de próstata
es-S0004-06142009000100012-1	ENFERMEDAD	2242	2271	adenopatías retroperitoneales
es-S0004-06142009000100012-1	ENFERMEDAD	178	192	adenocarcinoma
es-S0004-06142009000100012-1	ENFERMEDAD	1265	1271	lesión
es-S0004-06142009000100012-1	ENFERMEDAD	546	577	hernia inguinal derecha directa
es-S0004-06142009000100012-1	ENFERMEDAD	652	661	hidrocele
es-S0004-06142009000100012-1	ENFERMEDAD	2549	2570	metástasis pulmonares
es-S0004-06142009000100012-1	ENFERMEDAD	958	969	adenopatías
es-S0004-06142009000100012-1	ENFERMEDAD	1013	1027	leiomiosarcoma
es-S0004-06142009000100012-1	ENFERMEDAD	1844	1858	leiomiosarcoma
es-S0004-06142009000100012-1	ENFERMEDAD	2113	2153	recidiva de leiomiosarcoma de alto grado
es-S0004-06142009000100012-1	ENFERMEDAD	1514	1538	lesión nodular en flanco
es-S0004-06142009000100012-1	ENFERMEDAD	2001	2015	recidiva local
es-S0004-06142009000100012-1	ENFERMEDAD	1312	1339	cicatriz de la herniorrafia
es-S0004-06142009000100012-1	ENFERMEDAD	1371	1397	recidiva de leiomiosarcoma
es-S0004-06142009000100012-1	ENFERMEDAD	2212	2237	masa adenopática inguinal
es-S0004-06142009000100012-1	ENFERMEDAD	2789	2823	lesión excrecente en pared vesical
es-S0212-71992000001200009-1	ENFERMEDAD	2098	2117	enfisema subcutáneo
es-S0212-71992000001200009-1	ENFERMEDAD	2123	2138	neumomediastino
es-S0212-71992000001200009-1	ENFERMEDAD	307	321	ulcus duodenal
es-S0212-71992000001200009-1	ENFERMEDAD	1499	1516	enfisema cervical
es-S0212-71992000001200009-1	ENFERMEDAD	1599	1626	fibrosis pulmonar bilateral
es-S0212-71992000001200009-1	ENFERMEDAD	1722	1746	neumomediastino anterior
es-S0212-71992000001200009-1	ENFERMEDAD	1838	1865	fibrosis pulmonar bilateral
es-S0212-71992000001200009-1	ENFERMEDAD	1870	1885	neumomediastino
es-S0212-71992000001200009-1	ENFERMEDAD	1888	1938	bullas aéreas de gran tamaño en el lóbulo superior
es-S0212-71992000001200009-1	ENFERMEDAD	1967	1977	neumotórax
es-S0212-71992000001200009-1	ENFERMEDAD	119	122	FPI
es-S0378-48352005000400004-1	ENFERMEDAD	1989	2007	patología tiroidea
es-S0378-48352005000400004-1	ENFERMEDAD	318	344	neoplasia a nivel visceral
es-S0378-48352005000400004-1	ENFERMEDAD	2340	2363	metástasis a nivel óseo
es-S0378-48352005000400004-1	ENFERMEDAD	2379	2398	metástasis pulmonar
es-S0378-48352005000400004-1	ENFERMEDAD	1451	1499	metástasis ósea de Carcinoma Medular de Tiroides
es-S0378-48352005000400004-1	ENFERMEDAD	627	636	neoplasia
es-S0378-48352005000400004-1	ENFERMEDAD	223	259	lesiones óseas líticas generalizadas
es-S0004-06142009000100010-2	ENFERMEDAD	1140	1184	masa quística renal polar superior izquierda
es-S0004-06142009000100010-2	ENFERMEDAD	39	67	alérgica al contraste yodado
es-S0004-06142009000100010-2	ENFERMEDAD	935	984	riñón izquierdo con dilatación calicilar superior
es-S0004-06142009000100010-2	ENFERMEDAD	316	370	riñón izquierdo desestructurado con imágenes quísticas
es-S0004-06142009000100010-2	ENFERMEDAD	1631	1702	tumoración de 9x10 cm. multiquística que ocupa la mayor parte del riñón
es-S0004-06142009000100010-2	ENFERMEDAD	162	175	endometriosis
es-S0004-06142009000100010-2	ENFERMEDAD	1288	1305	múltiples quistes
es-S0004-06142009000100010-2	ENFERMEDAD	1419	1448	nefroma quístico multinodular
es-S0004-06142009000100010-2	ENFERMEDAD	1451	1488	carcinoma de células renales quístico
es-S0004-06142009000100010-2	ENFERMEDAD	2055	2099	tumor quístico multilocular benigno de riñón
es-S0004-06142009000100010-2	ENFERMEDAD	1966	1972	Lesión
es-S0004-06142009000100010-2	ENFERMEDAD	70	78	fumadora
es-S0004-06142009000100010-2	ENFERMEDAD	1721	1727	quiste
es-S0004-06142009000100010-2	ENFERMEDAD	373	386	hidronefrosis
es-S0212-16112013000300056-1	ENFERMEDAD	21	51	enfermedad de Crohn ileocólica
es-S0212-16112013000300056-1	ENFERMEDAD	1612	1636	disfunción multiorgánica
es-S0212-16112013000300056-1	ENFERMEDAD	1653	1667	cuadro séptico
es-S0212-16112013000300056-1	ENFERMEDAD	2572	2640	neumonía asociada a ventilación mecánica por Acinetobacter baumannii
es-S0212-16112013000300056-1	ENFERMEDAD	983	996	shock séptico
es-S0212-16112013000300056-1	ENFERMEDAD	2643	2678	polineuropatía del paciente crítico
es-S0212-16112013000300056-1	ENFERMEDAD	1816	1840	hemorragia subaracnoidea
es-S0212-16112013000300056-1	ENFERMEDAD	1343	1369	endocarditis sobre catéter
es-S0212-16112013000300056-1	ENFERMEDAD	1895	1914	infartos esplénicos
es-S0212-16112013000300056-1	ENFERMEDAD	1936	1962	émbolos sépticos múltiples
es-S0212-16112013000300056-1	ENFERMEDAD	2452	2466	cuadro séptico
es-S0212-16112013000300056-1	ENFERMEDAD	1776	1785	infección
es-S0212-16112013000300056-1	ENFERMEDAD	1241	1270	vegetaciones sobre el catéter
es-S0212-16112013000300056-1	ENFERMEDAD	2101	2126	catéter con la vegetación
es-S1137-66272016000200014-1	ENFERMEDAD	2462	2478	osteopenia local
es-S1137-66272016000200014-1	ENFERMEDAD	189	218	malformación de Arnold-Chiari
es-S1137-66272016000200014-1	ENFERMEDAD	1107	1125	condrolisis severa
es-S1137-66272016000200014-1	ENFERMEDAD	220	232	hidrocefalia
es-S1137-66272016000200014-1	ENFERMEDAD	244	272	malformación de Dandy Walker
es-S1137-66272016000200014-1	ENFERMEDAD	1157	1179	condrolisis idiopática
es-S1137-66272016000200014-1	ENFERMEDAD	331	361	epilepsia con crisis parciales
es-S1137-66272016000200014-1	ENFERMEDAD	2725	2811	estrechamiento articular con lesiones subcondrales en la cabeza femoral y el acetábulo
es-S1137-66272016000200014-1	ENFERMEDAD	1608	1683	cabeza femoral en bloque con la pelvis, valorándose como anquilosis fibrosa
es-S1137-66272016000200014-1	ENFERMEDAD	473	493	hiperlordosis lumbar
es-S1137-66272016000200014-1	ENFERMEDAD	2887	2930	proceso destructivo del cartílago articular
es-S1137-66272016000200014-1	ENFERMEDAD	791	801	osteopenia
es-S1137-66272016000200014-1	ENFERMEDAD	220	272	hidrocefalia asociada a malformación de Dandy Walker
es-S1137-66272009000300015-1	ENFERMEDAD	3692	3746	nervio sural izquierdo, que mostró degeneración axonal
es-S1137-66272009000300015-1	ENFERMEDAD	3801	3823	infarto por vasculitis
es-S1137-66272009000300015-1	ENFERMEDAD	742	759	lesiones cutáneas
es-S1137-66272009000300015-1	ENFERMEDAD	763	774	adenopatías
es-S1137-66272009000300015-1	ENFERMEDAD	1643	1658	hepatitis B y C
es-S1137-66272009000300015-1	ENFERMEDAD	1608	1612	lúes
es-S0378-48352006000600006-1	ENFERMEDAD	2223	2246	metástasis mediastínica
es-S0378-48352006000600006-1	ENFERMEDAD	4302	4326	tromboembolismo pulmonar
es-S0378-48352006000600006-1	ENFERMEDAD	3032	3051	lesión mediastínica
es-S0378-48352006000600006-1	ENFERMEDAD	2718	2810	tumor mediastínico de 5 cm que invade parénquima pulmonar y cara superior del cayado aórtico
es-S0378-48352006000600006-1	ENFERMEDAD	78	95	diabetes mellitus
es-S0378-48352006000600006-1	ENFERMEDAD	97	118	cardiopatía isquémica
es-S0378-48352006000600006-1	ENFERMEDAD	1877	1904	carcinoma de células claras
es-S0378-48352006000600006-1	ENFERMEDAD	120	136	hábito tabáquico
es-S0378-48352006000600006-1	ENFERMEDAD	2080	2108	carcinoma de células renales
es-S0378-48352006000600006-1	ENFERMEDAD	4901	4917	tumor prostático
es-S0378-48352006000600006-1	ENFERMEDAD	1921	1950	metástasis de Carcinoma Renal
es-S0378-48352006000600006-1	ENFERMEDAD	4214	4224	metástasis
es-S0378-48352006000600006-1	ENFERMEDAD	4644	4664	adenopatías axilares
es-S0378-48352006000600006-1	ENFERMEDAD	1760	1775	lesión torácica
es-S0378-48352006000600006-1	ENFERMEDAD	1257	1276	neoplasia primitiva
es-S0378-48352006000600006-1	ENFERMEDAD	1401	1413	hipernefroma
es-S0378-48352006000600006-1	ENFERMEDAD	397	423	Adenocarcinoma de Próstata
es-S0378-48352006000600006-1	ENFERMEDAD	1456	1485	adenopatías retroperitoneales
es-S0378-48352006000600006-1	ENFERMEDAD	3881	3902	metástasis pulmonares
es-S0378-48352006000600006-1	ENFERMEDAD	4020	4050	infiltración del músculo psoas
es-S0378-48352006000600006-1	ENFERMEDAD	2826	2852	placa de arterioesclerosis
es-S0378-48352006000600006-1	ENFERMEDAD	153	186	alergias conocidas a medicamentos
es-S0378-48352006000600006-1	ENFERMEDAD	4721	4729	lesiones
es-S0378-48352006000600006-1	ENFERMEDAD	1234	1250	masa adenopática
es-S0378-48352006000600006-1	ENFERMEDAD	2127	2159	invade tejido adiposo perirrenal
es-S0378-48352006000600006-1	ENFERMEDAD	2381	2409	infiltra región mediastínica
es-S1130-01082009000400014-1	ENFERMEDAD	57	80	adenocarcinoma gástrico
es-S1130-01082009000400014-1	ENFERMEDAD	258	294	alergia a la vitamina B (Neuromade®)
es-S1130-01082009000400014-1	ENFERMEDAD	330	369	fístula de la anastomosis gastroyeyunal
es-S1130-01082009000400014-1	ENFERMEDAD	610	630	nistagmus horizontal
es-S1130-01082009000400014-1	ENFERMEDAD	633	647	oftalmoparesia
es-S1699-695X2014000200012-1	ENFERMEDAD	707	770	glándula parótida derecha se identifican dos lesiones nodulares
es-S1699-695X2014000200012-1	ENFERMEDAD	1470	1531	lesiones nodulares heterogéneas, en ambas glándulas parótidas
es-S1699-695X2014000200012-1	ENFERMEDAD	1370	1386	tumor de Warthin
es-S1699-695X2014000200012-1	ENFERMEDAD	1261	1277	tumor de Warthin
es-S1699-695X2014000200012-1	ENFERMEDAD	1869	1908	tumor de Warthin multifocal y bilateral
es-S1699-695X2014000200012-1	ENFERMEDAD	136	146	hipertenso
es-S1699-695X2014000200012-1	ENFERMEDAD	151	160	diabético
es-S1699-695X2014000200012-1	ENFERMEDAD	171	181	dislipemia
es-S1699-695X2014000200012-1	ENFERMEDAD	198	207	cataratas
es-S1699-695X2014000200012-1	ENFERMEDAD	938	989	parótida izquierda se identifica una lesión nodular
es-S1699-695X2014000200012-1	ENFERMEDAD	1723	1765	tumor de Warthin multicéntrico y bilateral
es-S1699-695X2014000200012-1	ENFERMEDAD	95	118	alergias medicamentosas
es-S1699-695X2014000200012-1	ENFERMEDAD	33	40	fumador
es-S0004-06142007000900013-1	ENFERMEDAD	923	941	torsión testicular
